id,mas_ifsc_number,mas_ifsccode_bank_id,mas_ifsc_code_micr
21906,CNRB0000581,27,577015988
21907,CNRB0000582,27,577015955
21908,CNRB0000583,27,577015585
21909,CNRB0000584,27,577015714
21910,CNRB0000585,27,577015586
21911,CNRB0000586,27,581015543
21912,CNRB0000587,27,572015172
21913,CNRB0000588,27,573015152
21914,CNRB0000589,27,571015969
21915,CNRB0000590,27,573015976
21916,CNRB0000591,27,577015004
21917,CNRB0000592,27,571015602
21918,CNRB0000593,27,571015552
21919,CNRB0000594,27,560015173
21920,CNRB0000595,27,580015004
21921,CNRB0000596,27,590015003
21922,CNRB0000597,27,571015302
21923,CNRB0000598,27,560015140
21924,CNRB0000599,27,560015076
21925,CNRB0000600,27,562015992
21926,CNRB0000601,27,518015202
21927,CNRB0000602,27,575015037
21928,CNRB0000603,27,576015202
21929,CNRB0000604,27,574015993
21930,CNRB0000605,27,520015102
21931,CNRB0000606,27,500015003
21932,CNRB0000608,27,500015023
21933,CNRB0000609,27,575015041
21934,CNRB0000610,27,575015003
21935,CNRB0000611,27,NA
21936,CNRB0000612,27,NA
21937,CNRB0000613,27,575015027
21938,CNRB0000614,27,503015002
21939,CNRB0000615,27,575015040
21940,CNRB0000616,27,500015016
21941,CNRB0000617,27,500015024
21942,CNRB0000618,27,576015002
21943,CNRB0000619,27,520015004
21944,CNRB0000620,27,530015001
21945,CNRB0000621,27,506015002
21946,CNRB0000622,27,500015002
21947,CNRB0000623,27,533015995
21948,CNRB0000624,27,500015018
21949,CNRB0000625,27,500015010
21950,CNRB0000626,27,533015002
21951,CNRB0000627,27,211015002
21952,CNRB0000628,27,524015002
21953,CNRB0000629,27,517015998
21954,CNRB0000630,27,576015003
21955,CNRB0000631,27,NA
21956,CNRB0000633,27,NA
21957,CNRB0000634,27,575015023
21958,CNRB0000635,27,575015029
21959,CNRB0000636,27,NA
21960,CNRB0000637,27,NA
21961,CNRB0000638,27,575015996
21962,CNRB0000639,27,576015504
21963,CNRB0000640,27,575015013
21964,CNRB0000641,27,575015032
21965,CNRB0000642,27,533015102
21966,CNRB0000643,27,574015996
21967,CNRB0000644,27,535015002
21968,CNRB0000645,27,575015043
21969,CNRB0000646,27,576015999
21970,CNRB0000647,27,576015302
21971,CNRB0000648,27,NA
21972,CNRB0000649,27,500015022
21973,CNRB0000650,27,576015995
21974,CNRB0000651,27,NA
21975,CNRB0000652,27,575015025
21976,CNRB0000653,27,576015508
21977,CNRB0000654,27,576015509
21978,CNRB0000655,27,574015531
21979,CNRB0000656,27,NA
21980,CNRB0000657,27,575015045
21981,CNRB0000658,27,500015062
21982,CNRB0000659,27,515015002
21983,CNRB0000660,27,534015002
21984,CNRB0000661,27,518015002
21985,CNRB0000662,27,571015102
21986,CNRB0000663,27,563015983
21987,CNRB0000664,27,560015143
21988,CNRB0000665,27,508015093
21989,CNRB0000666,27,577015525
21990,CNRB0000667,27,573015975
21991,CNRB0000668,27,577015550
21992,CNRB0000669,27,577015724
21993,CNRB0000670,27,500015029
21994,CNRB0000671,27,563015202
21995,CNRB0000672,27,581015528
21996,CNRB0000673,27,581015988
21997,CNRB0000674,27,581015526
21998,CNRB0000675,27,581015527
21999,CNRB0000676,27,591015532
22000,CNRB0000677,27,591015530
22001,CNRB0000678,27,572015189
22002,CNRB0000679,27,572015193
22003,CNRB0000680,27,520015002
22004,CNRB0000681,27,560015052
22005,CNRB0000682,27,560015056
22006,CNRB0000683,27,560015023
22007,CNRB0000684,27,560015035
22008,CNRB0000686,27,571015985
22009,CNRB0000687,27,571015984
22010,CNRB0000688,27,571015979
22011,CNRB0000689,27,571015986
22012,CNRB0000690,27,560015018
22013,CNRB0000691,27,591015102
22014,CNRB0000692,27,508015202
22015,CNRB0000693,27,571015547
22016,CNRB0000694,27,573015102
22017,CNRB0000695,27,582015511
22018,CNRB0000696,27,577015527
22019,CNRB0000697,27,577015528
22020,CNRB0000698,27,577015718
22021,CNRB0000699,27,572015202
22022,CNRB0000700,27,636015017
22023,CNRB0000701,27,688015002
22024,CNRB0000702,27,688015003
22025,CNRB0000703,27,682015023
22026,CNRB0000704,27,670015002
22027,CNRB0000705,27,686015052
22028,CNRB0000706,27,682015102
22029,CNRB0000707,27,682015101
22030,CNRB0000708,27,680015152
22031,CNRB0000709,27,680015014
22032,CNRB0000710,27,682015028
22033,CNRB0000711,27,671015002
22034,CNRB0000712,27,686015202
22035,CNRB0000713,27,682015022
22036,CNRB0000714,27,686015252
22037,CNRB0000715,27,573015984
22038,CNRB0000716,27,695015202
22039,CNRB0000717,27,680015020
22040,CNRB0000718,27,688015801
22041,CNRB0000719,27,679015052
22042,CNRB0000720,27,680015002
22043,CNRB0000721,27,680015003
22044,CNRB0000722,27,685015002
22045,CNRB0000723,27,680015402
22046,CNRB0000724,27,671015052
22047,CNRB0000725,27,671015801
22048,CNRB0000726,27,671015003
22049,CNRB0000727,27,NA
22050,CNRB0000728,27,670015801
22051,CNRB0000729,27,670015802
22052,CNRB0000730,27,670015804
22053,CNRB0000731,27,682015103
22054,CNRB0000732,27,673015012
22055,CNRB0000733,27,NA
22056,CNRB0000734,27,621015003
22057,CNRB0000735,27,636015030
22058,CNRB0000736,27,682015018
22059,CNRB0000737,27,671015097
22060,CNRB0000738,27,679015002
22061,CNRB0000739,27,678015052
22062,CNRB0000740,27,678015801
22063,CNRB0000741,27,679015805
22064,CNRB0000742,27,679015801
22065,CNRB0000743,27,NA
22066,CNRB0000744,27,678015813
22067,CNRB0000745,27,678015804
22068,CNRB0000746,27,673015817
22069,CNRB0000747,27,673015010
22070,CNRB0000748,27,673015808
22071,CNRB0000749,27,670015806
22072,CNRB0000750,27,673015801
22073,CNRB0000751,27,NA
22074,CNRB0000752,27,673015011
22075,CNRB0000753,27,673015302
22076,CNRB0000754,27,679015102
22077,CNRB0000755,27,676015152
22078,CNRB0000756,27,679015202
22079,CNRB0000757,27,679015152
22080,CNRB0000758,27,680015252
22081,CNRB0000759,27,575015030
22082,CNRB0000760,27,576015011
22083,CNRB0000761,27,636015013
22084,CNRB0000762,27,673015102
22085,CNRB0000763,27,NA
22086,CNRB0000764,27,573015988
22087,CNRB0000765,27,573015995
22088,CNRB0000766,27,573015979
22089,CNRB0000767,27,573015052
22090,CNRB0000768,27,560015074
22091,CNRB0000769,27,563015402
22092,CNRB0000770,27,561015202
22093,CNRB0000771,27,575015033
22094,CNRB0000772,27,561015502
22095,CNRB0000773,27,678015810
22096,CNRB0000774,27,520015202
22097,CNRB0000775,27,507015002
22098,CNRB0000776,27,508015002
22099,CNRB0000777,27,534015402
22100,CNRB0000778,27,515015302
22101,CNRB0000779,27,686015801
22102,CNRB0000780,27,680015017
22103,CNRB0000781,27,573015002
22104,CNRB0000782,27,573015514
22105,CNRB0000783,27,586015502
22106,CNRB0000784,27,587015097
22107,CNRB0000785,27,560015044
22108,CNRB0000786,27,560015057
22109,CNRB0000787,27,560015080
22110,CNRB0000788,27,560015038
22111,CNRB0000789,27,560015029
22112,CNRB0000790,27,560015065
22113,CNRB0000791,27,560015060
22114,CNRB0000792,27,560015054
22115,CNRB0000793,27,560015075
22116,CNRB0000794,27,560015051
22117,CNRB0000795,27,571015452
22118,CNRB0000796,27,571015052
22119,CNRB0000797,27,571015352
22120,CNRB0000798,27,500015019
22121,CNRB0000799,27,500015020
22122,CNRB0000800,27,676015002
22123,CNRB0000801,27,680015016
22124,CNRB0000802,27,678015252
22125,CNRB0000803,27,682015004
22126,CNRB0000804,27,682015010
22127,CNRB0000805,27,682015003
22128,CNRB0000806,27,682015013
22129,CNRB0000807,27,680015202
22130,CNRB0000808,27,673015003
22131,CNRB0000809,27,686015002
22132,CNRB0000810,27,678015202
22133,CNRB0000811,27,678015002
22134,CNRB0000812,27,678015003
22135,CNRB0000813,27,670015152
22136,CNRB0000814,27,691015002
22137,CNRB0000815,27,691015003
22138,CNRB0000816,27,691015004
22139,CNRB0000817,27,670015102
22140,CNRB0000818,27,682015011
22141,CNRB0000819,27,695015003
22142,CNRB0000820,27,695015004
22143,CNRB0000821,27,NA
22144,CNRB0000822,27,NA
22145,CNRB0000823,27,563015984
22146,CNRB0000824,27,573015983
22147,CNRB0000825,27,676015302
22148,CNRB0000826,27,673015452
22149,CNRB0000827,27,673015819
22150,CNRB0000828,27,673015802
22151,CNRB0000829,27,686015302
22152,CNRB0000830,27,686015804
22153,CNRB0000831,27,678015805
22154,CNRB0000832,27,678015814
22155,CNRB0000833,27,NA
22156,CNRB0000834,27,673015252
22157,CNRB0000835,27,678015806
22158,CNRB0000836,27,676015806
22159,CNRB0000837,27,673015152
22160,CNRB0000838,27,680015052
22161,CNRB0000839,27,NA
22162,CNRB0000840,27,575015019
22163,CNRB0000841,27,673015352
22164,CNRB0000842,27,575015022
22165,CNRB0000843,27,509015202
22166,CNRB0000844,27,500015027
22167,CNRB0000845,27,500015026
22168,CNRB0000846,27,518015998
22169,CNRB0000847,27,678015152
22170,CNRB0000848,27,500015012
22171,CNRB0000849,27,678015811
22172,CNRB0000850,27,560015045
22173,CNRB0000851,27,515015202
22174,CNRB0000852,27,517015102
22175,CNRB0000853,27,679015352
22176,CNRB0000854,27,680015302
22177,CNRB0000855,27,676015052
22178,CNRB0000856,27,670015809
22179,CNRB0000857,27,679015993
22180,CNRB0000858,27,679015998
22181,CNRB0000859,27,676015252
22182,CNRB0000860,27,690015002
22183,CNRB0000861,27,670015807
22184,CNRB0000862,27,680015004
22185,CNRB0000863,27,673015820
22186,CNRB0000864,27,577015969
22187,CNRB0000865,27,577015953
22188,CNRB0000866,27,577015941
22189,CNRB0000867,27,572015302
22190,CNRB0000868,27,574015532
22191,CNRB0000869,27,585015091
22192,CNRB0000870,27,582015512
22193,CNRB0000872,27,577015207
22194,CNRB0000873,27,585015003
22195,CNRB0000874,27,680015015
22196,CNRB0000875,27,570015015
22197,CNRB0000876,27,570015012
22198,CNRB0000877,27,NA
22199,CNRB0000878,27,NA
22200,CNRB0000879,27,581015502
22201,CNRB0000880,27,575015021
22202,CNRB0000881,27,204015003
22203,CNRB0000882,27,560015059
22204,CNRB0000883,27,560015050
22205,CNRB0000884,27,560015069
22206,CNRB0000885,27,560015033
22207,CNRB0000886,27,560015073
22208,CNRB0000887,27,560015037
22209,CNRB0000888,27,560015048
22210,CNRB0000889,27,523015999
22211,CNRB0000890,27,531015156
22212,CNRB0000891,27,520015003
22213,CNRB0000892,27,NA
22214,CNRB0000893,27,520015402
22215,CNRB0000894,27,530015002
22216,CNRB0000895,27,521015502
22217,CNRB0000896,27,523015102
22218,CNRB0000897,27,535015102
22219,CNRB0000898,27,508015097
22220,CNRB0000899,27,509015099
22221,CNRB0000900,27,621015004
22222,CNRB0000901,27,626015202
22223,CNRB0000902,27,626015996
22224,CNRB0000903,27,630015002
22225,CNRB0000905,27,600015013
22226,CNRB0000906,27,NA
22227,CNRB0000907,27,600015020
22228,CNRB0000908,27,600015014
22229,CNRB0000909,27,600015016
22230,CNRB0000910,27,600015029
22231,CNRB0000911,27,600015024
22232,CNRB0000912,27,600015031
22233,CNRB0000913,27,600015039
22234,CNRB0000914,27,600015044
22235,CNRB0000915,27,600015026
22236,CNRB0000916,27,600015042
22237,CNRB0000917,27,600015041
22238,CNRB0000918,27,600015047
22239,CNRB0000919,27,623015102
22240,CNRB0000920,27,626015402
22241,CNRB0000921,27,626015002
22242,CNRB0000922,27,626015502
22243,CNRB0000923,27,629015010
22244,CNRB0000924,27,626015302
22245,CNRB0000925,27,561015095
22246,CNRB0000926,27,600015028
22247,CNRB0000927,27,605015002
22248,CNRB0000928,27,625015060
22249,CNRB0000929,27,600015027
22250,CNRB0000930,27,600015015
22251,CNRB0000931,27,600015043
22252,CNRB0000932,27,600015012
22253,CNRB0000933,27,600015035
22254,CNRB0000934,27,600015045
22255,CNRB0000935,27,600015033
22256,CNRB0000936,27,600015004
22257,CNRB0000937,27,600015022
22258,CNRB0000938,27,600015034
22259,CNRB0000939,27,600015107
22260,CNRB0000940,27,NA
22261,CNRB0000941,27,600015040
22262,CNRB0000942,27,600015019
22263,CNRB0000943,27,600015046
22264,CNRB0000944,27,642015102
22265,CNRB0000945,27,624015002
22266,CNRB0000946,27,625015053
22267,CNRB0000947,27,625015061
22268,CNRB0000948,27,606015202
22269,CNRB0000949,27,632015202
22270,CNRB0000950,27,632015302
22271,CNRB0000951,27,635015202
22272,CNRB0000952,27,635015102
22273,CNRB0000953,27,606015002
22274,CNRB0000954,27,NA
22275,CNRB0000955,27,NA
22276,CNRB0000956,27,629015106
22277,CNRB0000957,27,626015102
22278,CNRB0000958,27,623015103
22279,CNRB0000959,27,635015302
22280,CNRB0000960,27,629015102
22281,CNRB0000961,27,627015013
22282,CNRB0000962,27,627015028
22283,CNRB0000963,27,621015038
22284,CNRB0000964,27,NA
22285,CNRB0000965,27,627015030
22286,CNRB0000966,27,NA
22287,CNRB0000967,27,625015056
22288,CNRB0000968,27,625015036
22289,CNRB0000969,27,632015102
22290,CNRB0000970,27,600015032
22291,CNRB0000972,27,600015036
22292,CNRB0000973,27,600015002
22293,CNRB0000974,27,NA
22294,CNRB0000975,27,NA
22295,CNRB0000976,27,600015030
22296,CNRB0000977,27,575015016
22297,CNRB0000978,27,NA
22298,CNRB0000979,27,NA
22299,CNRB0000980,27,700015015
22300,CNRB0000981,27,NA
22301,CNRB0000982,27,682015012
22302,CNRB0000983,27,600015011
22303,CNRB0000984,27,813015099
22304,CNRB0000985,27,NA
22305,CNRB0000986,27,826015003
22306,CNRB0000987,27,841015601
22307,CNRB0000988,27,632015003
22308,CNRB0000989,27,848015099
22309,CNRB0000990,27,621015305
22310,CNRB0000991,27,841015994
22311,CNRB0000992,27,841015995
22312,CNRB0000993,27,833015802
22313,CNRB0000994,27,832015099
22314,CNRB0000995,27,NA
22315,CNRB0000996,27,673015999
22316,CNRB0000997,27,283015988
22317,CNRB0000998,27,NA
22318,CNRB0000999,27,NA
22319,CNRB0001000,27,202015003
22320,CNRB0001001,27,680015253
22321,CNRB0001002,27,625015302
22322,CNRB0001003,27,625015054
22323,CNRB0001004,27,625015103
22324,CNRB0001005,27,625015104
22325,CNRB0001006,27,625015028
22326,CNRB0001007,27,625015003
22327,CNRB0001008,27,625015002
22328,CNRB0001009,27,625015004
22329,CNRB0001010,27,NA
22330,CNRB0001011,27,NA
22331,CNRB0001012,27,NA
22332,CNRB0001013,27,NA
22333,CNRB0001014,27,625015066
22334,CNRB0001015,27,563015987
22335,CNRB0001016,27,625015038
22336,CNRB0001017,27,625015202
22337,CNRB0001018,27,624015102
22338,CNRB0001019,27,625015020
22339,CNRB0001020,27,625015102
22340,CNRB0001021,27,625015015
22341,CNRB0001022,27,625015042
22342,CNRB0001023,27,625015111
22343,CNRB0001024,27,691015802
22344,CNRB0001025,27,676015003
22345,CNRB0001026,27,NA
22346,CNRB0001027,27,638015021
22347,CNRB0001028,27,638015303
22348,CNRB0001029,27,638015014
22349,CNRB0001030,27,NA
22350,CNRB0001031,27,641015035
22351,CNRB0001032,27,641015016
22352,CNRB0001033,27,642015103
22353,CNRB0001034,27,NA
22354,CNRB0001035,27,638015010
22355,CNRB0001036,27,638015019
22356,CNRB0001037,27,691015803
22357,CNRB0001038,27,600015140
22358,CNRB0001039,27,600015057
22359,CNRB0001040,27,600015056
22360,CNRB0001041,27,641015113
22361,CNRB0001042,27,670015993
22362,CNRB0001043,27,673015810
22363,CNRB0001044,27,643015103
22364,CNRB0001045,27,695015039
22365,CNRB0001046,27,631015105
22366,CNRB0001047,27,636015029
22367,CNRB0001048,27,NA
22368,CNRB0001049,27,676015807
22369,CNRB0001050,27,621015306
22370,CNRB0001051,27,627015040
22371,CNRB0001052,27,628015995
22372,CNRB0001053,27,695015013
22373,CNRB0001054,27,627015026
22374,CNRB0001055,27,625015113
22375,CNRB0001056,27,643015302
22376,CNRB0001057,27,625015051
22377,CNRB0001058,27,625015081
22378,CNRB0001059,27,625015107
22379,CNRB0001060,27,625015001
22380,CNRB0001061,27,678015809
22381,CNRB0001062,27,680015104
22382,CNRB0001063,27,577015211
22383,CNRB0001064,27,577015003
22384,CNRB0001065,27,NA
22385,CNRB0001066,27,586015099
22386,CNRB0001067,27,581015602
22387,CNRB0001068,27,581015003
22388,CNRB0001069,27,591015402
22389,CNRB0001070,27,577015720
22390,CNRB0001071,27,585015096
22391,CNRB0001072,27,585015510
22392,CNRB0001073,27,586015096
22393,CNRB0001074,27,NA
22394,CNRB0001075,27,632015010
22395,CNRB0001076,27,NA
22396,CNRB0001078,27,NA
22397,CNRB0001079,27,583015507
22398,CNRB0001080,27,570015013
22399,CNRB0001081,27,577015990
22400,CNRB0001082,27,444015001
22401,CNRB0001083,27,444015101
22402,CNRB0001084,27,NA
22403,CNRB0001085,27,415015001
22404,CNRB0001086,27,NA
22405,CNRB0001087,27,147015002
22406,CNRB0001088,27,342015002
22407,CNRB0001089,27,NA
22408,CNRB0001090,27,NA
22409,CNRB0001091,27,501015002
22410,CNRB0001092,27,713015501
22411,CNRB0001093,27,625015010
22412,CNRB0001094,27,625015110
22413,CNRB0001095,27,635015303
22414,CNRB0001096,27,522015542
22415,CNRB0001097,27,680015018
22416,CNRB0001098,27,NA
22417,CNRB0001099,27,691015152
22418,CNRB0001100,27,NA
22419,CNRB0001101,27,NA
22420,CNRB0001102,27,627015035
22421,CNRB0001103,27,628015992
22422,CNRB0001104,27,638015002
22423,CNRB0001105,27,627015038
22424,CNRB0001106,27,627015010
22425,CNRB0001107,27,627015012
22426,CNRB0001108,27,629015103
22427,CNRB0001109,27,NA
22428,CNRB0001110,27,629015002
22429,CNRB0001111,27,NA
22430,CNRB0001112,27,629015004
22431,CNRB0001113,27,628015994
22432,CNRB0001114,27,627015003
22433,CNRB0001115,27,627015050
22434,CNRB0001116,27,627015014
22435,CNRB0001117,27,627015043
22436,CNRB0001118,27,643015203
22437,CNRB0001119,27,627015004
22438,CNRB0001120,27,NA
22439,CNRB0001121,27,627015044
22440,CNRB0001122,27,627015032
22441,CNRB0001123,27,627015017
22442,CNRB0001124,27,NA
22443,CNRB0001125,27,628015996
22444,CNRB0001126,27,627015046
22445,CNRB0001127,27,627015020
22446,CNRB0001128,27,636015103
22447,CNRB0001129,27,632015002
22448,CNRB0001130,27,627015034
22449,CNRB0001131,27,638015003
22450,CNRB0001132,27,627015027
22451,CNRB0001133,27,680015452
22452,CNRB0001134,27,688015052
22453,CNRB0001135,27,673015811
22454,CNRB0001136,27,670015811
22455,CNRB0001137,27,673015803
22456,CNRB0001138,27,679015302
22457,CNRB0001139,27,670015003
22458,CNRB0001140,27,686015802
22459,CNRB0001141,27,NA
22460,CNRB0001142,27,NA
22461,CNRB0001143,27,NA
22462,CNRB0001144,27,673015004
22463,CNRB0001145,27,NA
22464,CNRB0001146,27,NA
22465,CNRB0001147,27,NA
22466,CNRB0001149,27,110015119
22467,CNRB0001150,27,392015001
22468,CNRB0001151,27,NA
22469,CNRB0001152,27,786015202
22470,CNRB0001153,27,782015102
22471,CNRB0001154,27,785015002
22472,CNRB0001155,27,785015202
22473,CNRB0001156,27,585015503
22474,CNRB0001157,27,844015196
22475,CNRB0001158,27,833015803
22476,CNRB0001159,27,811015099
22477,CNRB0001160,27,841015202
22478,CNRB0001161,27,854015102
22479,CNRB0001162,27,577015652
22480,CNRB0001163,27,NA
22481,CNRB0001164,27,NA
22482,CNRB0001165,27,641015001
22483,CNRB0001166,27,678015004
22484,CNRB0001167,27,NA
22485,CNRB0001168,27,NA
22486,CNRB0001169,27,575015004
22487,CNRB0001170,27,NA
22488,CNRB0001171,27,124015002
22489,CNRB0001172,27,NA
22490,CNRB0001173,27,NA
22491,CNRB0001174,27,NA
22492,CNRB0001175,27,NA
22493,CNRB0001176,27,NA
22494,CNRB0001177,27,NA
22495,CNRB0001178,27,NA
22496,CNRB0001179,27,NA
22497,CNRB0001180,27,679015806
22498,CNRB0001181,27,NA
22499,CNRB0001182,27,248015002
22500,CNRB0001183,27,NA
22501,CNRB0001184,27,793015002
22502,CNRB0001185,27,744015002
22503,CNRB0001186,27,470015999
22504,CNRB0001187,27,583015508
22505,CNRB0001188,27,494015001
22506,CNRB0001189,27,173015002
22507,CNRB0001190,27,190015002
22508,CNRB0001191,27,221015004
22509,CNRB0001192,27,NA
22510,CNRB0001193,27,803015501
22511,CNRB0001194,27,752015099
22512,CNRB0001195,27,208015002
22513,CNRB0001196,27,585015196
22514,CNRB0001198,27,636015018
22515,CNRB0001199,27,NA
22516,CNRB0001200,27,NA
22517,CNRB0001201,27,NA
22518,CNRB0001202,27,612015004
22519,CNRB0001203,27,NA
22520,CNRB0001204,27,641015004
22521,CNRB0001205,27,641015002
22522,CNRB0001206,27,NA
22523,CNRB0001207,27,NA
22524,CNRB0001208,27,638015017
22525,CNRB0001209,27,612015002
22526,CNRB0001210,27,609015002
22527,CNRB0001211,27,636015027
22528,CNRB0001212,27,611015002
22529,CNRB0001213,27,641015106
22530,CNRB0001214,27,621015302
22531,CNRB0001215,27,638015022
22532,CNRB0001216,27,622015002
22533,CNRB0001217,27,636015002
22534,CNRB0001218,27,636015004
22535,CNRB0001219,27,NA
22536,CNRB0001220,27,636015014
22537,CNRB0001221,27,613015002
22538,CNRB0001222,27,620015003
22539,CNRB0001223,27,620015004
22540,CNRB0001224,27,620015033
22541,CNRB0001225,27,636015003
22542,CNRB0001226,27,636015019
22543,CNRB0001227,27,639015002
22544,CNRB0001228,27,641015029
22545,CNRB0001229,27,560015154
22546,CNRB0001230,27,NA
22547,CNRB0001231,27,613015004
22548,CNRB0001232,27,NA
22549,CNRB0001233,27,606015204
22550,CNRB0001234,27,643015002
22551,CNRB0001235,27,643015003
22552,CNRB0001236,27,NA
22553,CNRB0001237,27,NA
22554,CNRB0001238,27,641015012
22555,CNRB0001239,27,641015010
22556,CNRB0001240,27,638015016
22557,CNRB0001241,27,638015023
22558,CNRB0001242,27,638015304
22559,CNRB0001243,27,638015302
22560,CNRB0001244,27,641015104
22561,CNRB0001245,27,577015533
22562,CNRB0001246,27,641015102
22563,CNRB0001247,27,643015102
22564,CNRB0001248,27,641015017
22565,CNRB0001249,27,NA
22566,CNRB0001250,27,NA
22567,CNRB0001251,27,755015002
22568,CNRB0001252,27,844015197
22569,CNRB0001253,27,827015002
