id,mas_ifsc_number,mas_ifsc_bank_id,mas_ifsc_branch_id,mas_ifsc_code_micr,mas_ifsc_status_id,created_at,updated_at,error_reason
83382,SBIN0004828,117,83473,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83384,SBIN0004826,117,83475,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83385,SBIN0004825,117,83476,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83393,SBIN0004816,117,83484,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83407,SBIN0004799,117,83500,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83414,SBIN0004792,117,83507,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83416,SBIN0004790,117,83509,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83422,SBIN0004784,117,83515,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83437,SBIN0004769,117,83530,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83483,SBIN0004723,117,83576,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83490,SBIN0004716,117,83583,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83499,SBIN0004706,117,83592,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83511,SBIN0004694,117,83604,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83512,SBIN0004693,117,83605,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83522,SBIN0004682,117,83615,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83538,SBIN0004666,117,83631,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83540,SBIN0004664,117,83633,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83545,SBIN0004658,117,83638,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83553,SBIN0004650,117,83646,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83572,SBIN0004631,117,83665,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83581,SBIN0004622,117,83674,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83602,SBIN0004601,117,83695,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83625,SBIN0004577,117,83718,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83634,SBIN0004568,117,83727,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83639,SBIN0004563,117,83732,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83641,SBIN0004561,117,83734,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83656,SBIN0004546,117,83749,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83661,SBIN0004541,117,83754,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83666,SBIN0004536,117,83759,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83685,SBIN0004516,117,83778,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83687,SBIN0004514,117,83780,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83706,SBIN0004495,117,83799,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83712,SBIN0004489,117,83805,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83728,SBIN0004473,117,83821,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83733,SBIN0004468,117,83826,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83734,SBIN0004467,117,83827,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83736,SBIN0004465,117,83829,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83737,SBIN0004464,117,83830,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83746,SBIN0004455,117,83839,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83754,SBIN0004446,117,83848,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83771,SBIN0004426,117,83866,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83786,SBIN0004410,117,83881,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83787,SBIN0004409,117,83882,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83792,SBIN0004404,117,83887,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83799,SBIN0004394,117,83896,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83805,SBIN0004384,117,83904,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83817,SBIN0004367,117,83916,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83821,SBIN0004363,117,83920,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83822,SBIN0004362,117,83921,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83843,SBIN0004337,117,83942,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83853,SBIN0004326,117,83952,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83855,SBIN0004324,117,83954,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83899,SBIN0004277,117,83998,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83923,SBIN0004251,117,84022,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83934,SBIN0004239,117,84033,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83938,SBIN0004235,117,84037,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83950,SBIN0004222,117,84049,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83954,SBIN0004218,117,84053,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83971,SBIN0004200,117,84070,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83975,SBIN0004196,117,84074,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83980,SBIN0004191,117,84079,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83981,SBIN0004190,117,84080,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
83983,SBIN0004188,117,84082,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84001,SBIN0004162,117,84100,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84049,SBIN0004098,117,84148,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84082,SBIN0004062,117,84181,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84120,SBIN0004005,117,84219,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84128,SBIN0003994,117,84227,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84138,SBIN0003984,117,84237,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84139,SBIN0003983,117,84238,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84156,SBIN0003966,117,84255,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84159,SBIN0003963,117,84258,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84177,SBIN0003945,117,84276,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84203,SBIN0003919,117,84302,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84205,SBIN0003917,117,84304,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84206,SBIN0003916,117,84305,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84223,SBIN0003899,117,84322,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84227,SBIN0003895,117,84326,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84232,SBIN0003890,117,84331,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84238,SBIN0003883,117,84337,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84244,SBIN0003876,117,84343,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84246,SBIN0003874,117,84345,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84247,SBIN0003873,117,84346,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84257,SBIN0003863,117,84356,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84264,SBIN0003855,117,84363,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84273,SBIN0003846,117,84372,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84277,SBIN0003842,117,84376,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84282,SBIN0003837,117,84381,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84300,SBIN0003819,117,84399,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84321,SBIN0003798,117,84420,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84322,SBIN0003797,117,84421,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84323,SBIN0003796,117,84422,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84326,SBIN0003793,117,84425,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84368,SBIN0003751,117,84467,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84390,SBIN0003729,117,84489,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84400,SBIN0003719,117,84499,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84409,SBIN0003710,117,84508,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84410,SBIN0003709,117,84509,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84444,SBIN0003675,117,84543,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84445,SBIN0003674,117,84544,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84446,SBIN0003672,117,84545,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84448,SBIN0003670,117,84547,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84472,SBIN0003646,117,84571,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84500,SBIN0003617,117,84599,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84510,SBIN0003607,117,84609,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84514,SBIN0003603,117,84613,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84516,SBIN0003601,117,84615,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84531,SBIN0003586,117,84630,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84533,SBIN0003584,117,84632,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84537,SBIN0003580,117,84636,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84541,SBIN0003575,117,84640,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84549,SBIN0003567,117,84648,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84554,SBIN0003562,117,84653,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84565,SBIN0003551,117,84664,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84572,SBIN0003544,117,84671,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84573,SBIN0003543,117,84672,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84574,SBIN0003542,117,84673,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84578,SBIN0003538,117,84677,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84583,SBIN0003533,117,84682,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84599,SBIN0003517,117,84698,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84622,SBIN0003493,117,84721,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84624,SBIN0003490,117,84723,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84630,SBIN0003484,117,84729,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84636,SBIN0003478,117,84735,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84651,SBIN0003462,117,84750,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84653,SBIN0003460,117,84752,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84658,SBIN0003454,117,84757,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84661,SBIN0003451,117,84760,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84687,SBIN0003425,117,84786,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84689,SBIN0003423,117,84788,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84699,SBIN0003413,117,84798,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84706,SBIN0003406,117,84805,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84723,SBIN0003387,117,84822,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84724,SBIN0003386,117,84823,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84740,SBIN0003370,117,84839,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84741,SBIN0003369,117,84840,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84750,SBIN0003360,117,84849,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84754,SBIN0003356,117,84853,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84755,SBIN0003355,117,84854,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84761,SBIN0003348,117,84860,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84767,SBIN0003342,117,84866,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84772,SBIN0003337,117,84871,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84773,SBIN0003336,117,84872,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84783,SBIN0003326,117,84882,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84788,SBIN0003321,117,84887,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84792,SBIN0003316,117,84891,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84804,SBIN0003304,117,84903,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84807,SBIN0003301,117,84906,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84809,SBIN0003299,117,84908,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84810,SBIN0003298,117,84909,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84811,SBIN0003297,117,84910,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84835,SBIN0003272,117,84934,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84839,SBIN0003268,117,84938,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84843,SBIN0003264,117,84942,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84865,SBIN0003242,117,84964,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84882,SBIN0003225,117,84981,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84896,SBIN0003210,117,84995,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84899,SBIN0003207,117,84998,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84918,SBIN0003187,117,85017,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84919,SBIN0003186,117,85018,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84936,SBIN0003169,117,85035,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84949,SBIN0003156,117,85048,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84953,SBIN0003152,117,85052,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
84964,SBIN0003141,117,85063,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85010,SBIN0003094,117,85109,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85013,SBIN0003091,117,85112,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85024,SBIN0003080,117,85123,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85028,SBIN0003076,117,85127,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85037,SBIN0003066,117,85136,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85042,SBIN0003061,117,85141,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85044,SBIN0003059,117,85143,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85045,SBIN0003058,117,85144,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85055,SBIN0003048,117,85154,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85070,SBIN0003033,117,85169,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85072,SBIN0003031,117,85171,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85083,SBIN0003020,117,85182,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85090,SBIN0003013,117,85189,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85095,SBIN0003008,117,85194,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85100,SBIN0003003,117,85199,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85101,SBIN0003002,117,85200,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85103,SBIN0003000,117,85202,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85106,SBIN0002997,117,85205,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85116,SBIN0002987,117,85215,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85117,SBIN0002986,117,85216,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85122,SBIN0002981,117,85221,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85132,SBIN0002971,117,85231,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85143,SBIN0002960,117,85242,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85146,SBIN0002957,117,85245,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85149,SBIN0002954,117,85248,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85150,SBIN0002953,117,85249,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85153,SBIN0002950,117,85252,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85165,SBIN0002938,117,85264,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85204,SBIN0002899,117,85303,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85208,SBIN0002895,117,85307,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85211,SBIN0002892,117,85310,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85215,SBIN0002888,117,85314,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85219,SBIN0002884,117,85318,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85225,SBIN0002878,117,85324,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85248,SBIN0002854,117,85347,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85256,SBIN0002846,117,85355,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85265,SBIN0002836,117,85364,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85278,SBIN0002822,117,85377,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85286,SBIN0002814,117,85385,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85287,SBIN0002813,117,85386,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85292,SBIN0002808,117,85391,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85300,SBIN0002800,117,85399,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85304,SBIN0002796,117,85403,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85306,SBIN0002794,117,85405,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85311,SBIN0002789,117,85410,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85313,SBIN0002787,117,85412,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85314,SBIN0002786,117,85413,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85317,SBIN0002783,117,85416,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85318,SBIN0002782,117,85417,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85320,SBIN0002780,117,85419,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85322,SBIN0002778,117,85421,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85324,SBIN0002776,117,85423,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85346,SBIN0002753,117,85445,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85350,SBIN0002749,117,85449,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85351,SBIN0002748,117,85450,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85352,SBIN0002747,117,85451,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85354,SBIN0002745,117,85453,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85355,SBIN0002744,117,85454,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85362,SBIN0002737,117,85461,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85368,SBIN0002731,117,85467,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85374,SBIN0002725,117,85473,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85377,SBIN0002722,117,85476,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85378,SBIN0002721,117,85477,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85381,SBIN0002718,117,85480,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85390,SBIN0002709,117,85489,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85391,SBIN0002708,117,85490,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85392,SBIN0002707,117,85491,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85394,SBIN0002705,117,85493,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85397,SBIN0002702,117,85496,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85398,SBIN0002701,117,85497,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
85401,SBIN0002698,117,85500,,1,"17/01/26 10:14","17/01/26 10:14","Invalid FK (bank_id or branch_id)"
