"id","examiner_details_basic_details_id","examiner_details_qualification_details_id","examiner_details_type","examiner_details_year_id","examiner_details_month_id","examiner_details_recognition_date","examiner_details_rank","examiner_details_status_id","created_at","updated_at","created_by","updated_by"
294,11860,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
295,7417,2,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
296,17769,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
297,33602,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
298,40971,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
299,18097,4,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
300,5640,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
301,17075,2,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
302,33436,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
303,30553,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
304,32485,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
305,17968,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
306,17767,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
307,17591,4,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
308,20106,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
309,32293,4,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
310,20457,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
311,4872,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
312,19349,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
313,18660,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
314,16194,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
315,22127,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
316,19142,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
317,18512,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
318,20308,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
319,16034,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
320,30529,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
321,30028,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
322,1067,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
323,32314,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
324,32605,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
325,35915,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
326,39226,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
327,34393,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
328,17079,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
329,28663,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
330,32427,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
331,35489,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
332,39868,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
333,34195,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
334,30440,3,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
336,28762,3,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
337,28391,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
338,29680,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
339,32749,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
340,45161,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
341,43226,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
342,22089,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
343,20442,4,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
344,26506,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
345,4923,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
346,39929,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
347,26681,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
348,26434,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
349,25284,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
350,26914,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
351,28528,7,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
352,19124,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
353,18676,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
354,16679,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
355,17986,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
356,34084,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
357,22155,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
358,36091,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
359,20238,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
360,16157,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
361,30420,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
362,22849,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
363,20351,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
364,17013,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
365,35166,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
366,34992,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
367,21391,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
368,36789,3,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
369,35361,3,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
370,16678,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
371,29219,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
372,28272,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
373,22270,7,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
374,22011,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
375,20165,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
376,49573,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
377,26465,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
378,19949,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
379,24071,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
380,16893,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
381,22053,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
382,17490,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
383,19252,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
384,23254,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
385,34226,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
386,6608,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
387,19989,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
388,19476,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
389,31010,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
390,20991,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
391,34585,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
392,25565,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
393,19549,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
394,19950,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
395,20704,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
396,20146,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
397,22357,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
398,18428,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
399,34240,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
400,31142,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
401,31291,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
402,18119,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
403,30117,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
404,17834,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
405,49574,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
406,49575,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
407,49576,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
408,49577,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
409,49578,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
410,49579,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
411,49580,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
412,49581,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
413,49582,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
414,49583,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
415,49584,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
416,49585,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
417,49586,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
418,49587,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
419,49588,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
420,49589,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
421,49590,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
422,49591,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
423,49592,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
424,49593,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
425,49594,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
426,49595,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
427,49596,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
428,49597,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
429,49598,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
430,49599,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
431,49600,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
432,49601,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
433,49602,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
434,49603,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
435,49604,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
436,49605,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
437,49606,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
438,49607,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
439,49608,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
440,49609,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
441,49610,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
442,49611,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
443,49612,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
444,49613,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
445,49614,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
446,49615,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
447,49616,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
448,49617,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
449,49618,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
450,49619,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
451,49620,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
452,49621,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
453,49622,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
454,49623,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
455,49624,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
456,49625,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
457,49626,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
458,49627,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
459,49628,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
460,49629,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
461,49630,3,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
462,49631,3,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
463,49632,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
464,49633,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
465,49634,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
466,49635,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
467,49636,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
468,49637,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
469,49638,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
470,49639,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
471,49640,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
472,49641,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
473,49642,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
474,49643,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
475,49644,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
476,49645,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
477,49646,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
478,57058,2,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
479,49647,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
480,49648,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
481,49649,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
482,49650,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
483,49651,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
484,49652,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
485,49653,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
486,49654,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
487,49655,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
488,49656,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
489,49657,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
490,49658,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
491,49659,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
492,26979,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
493,25027,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
494,28349,4,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
495,22797,2,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
496,29124,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
497,37334,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
498,49660,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
499,13028,2,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
500,22934,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
501,32061,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
502,30286,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
503,23180,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
504,22440,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
505,29578,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
506,33306,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
507,34690,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
508,43048,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
509,34858,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
510,34558,2,2,,,,,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
511,37261,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
512,42437,3,1,,,,,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
513,35738,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
514,37381,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
515,42026,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
516,31876,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
517,22318,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
518,22427,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
519,34784,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
520,37535,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
521,42249,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
522,36208,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
523,35934,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
524,37806,7,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
525,31360,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
526,31366,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
527,36317,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
528,37285,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
529,39926,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
530,29654,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
531,37569,7,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
532,19422,2,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
533,36506,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
534,36459,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
535,36688,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
536,32596,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
537,33793,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
538,6920,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
539,30377,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
540,29027,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
541,33821,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
542,30013,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
543,30224,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
544,29850,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
545,22557,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
546,30693,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
547,28837,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
548,21494,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
549,21522,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
550,14522,2,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
551,14715,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
552,15042,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
553,20622,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
554,15654,4,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
555,16311,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
556,16550,4,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
557,18012,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
558,18120,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
559,18235,4,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
560,18573,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
561,18778,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
562,19136,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
563,34412,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
564,34774,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
565,35012,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
566,35316,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
567,49661,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
568,35343,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
569,35377,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
570,35836,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
571,13800,2,1,,,,99,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
572,30726,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
573,31334,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
574,30838,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
575,15177,2,1,,,,,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
576,15528,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
577,15707,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
578,15672,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
579,15733,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
580,15737,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
581,16548,3,1,,,,,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
582,16959,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
583,16773,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
584,16661,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
585,49662,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
586,16691,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
587,16956,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
588,17086,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
589,17624,3,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
590,16976,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
591,22381,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
592,23495,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
593,25416,2,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
594,26468,2,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
595,49663,2,1,,,,3,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
596,18039,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
597,18157,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
598,18126,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
599,18395,3,1,,,,2,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
600,18146,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
601,17638,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
602,38058,3,1,,,,1,32,"2026-01-22 12:51:56","2026-01-22 12:51:56",,
